category,variable,label,units,type
clinical_cerebrospinal_fluid,csf_aliquot_id27,CSF aliquot 27 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id28,CSF aliquot 28 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id29,CSF aliquot 29 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id30,CSF aliquot 30 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id31,CSF aliquot 31 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id32,CSF aliquot 32 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id33,CSF aliquot 33 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id34,CSF aliquot 34 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id35,CSF aliquot 35 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id36,CSF aliquot 36 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id37,CSF aliquot 37 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id38,CSF aliquot 38 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id39,CSF aliquot 39 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id40,CSF aliquot 40 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id41,CSF aliquot 41 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id42,CSF aliquot 42 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id43,CSF aliquot 43 ID,,
clinical_cerebrospinal_fluid,csf_aliquot_id44,CSF aliquot 44 ID,,
clinical_cerebrospinal_fluid,csf_processing_notes,CSF Processing Notes:,,
clinical_cerebrospinal_fluid,csf_c_appear,gross appearance - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_nuccells,nucleated cells - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_rbc,red blood cell count - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_cellcount,cell count - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_lymph,lymphocyte percentage - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_monomac,monocyte/macrophage percentage - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_formnotes,14. form notes - clinical CSF,,
clinical_cerebrospinal_fluid,csf_c_report,Clinical CSF Report,,
clinical_cerebrospinal_fluid,csf_c_report_date_time,Clinical CSF Report Upload - Date & Time,,
echocardiogram,echo_complete,Did participant complete echocardiogram?,,String
echocardiogram,echo_date_time,Echo - date & time,,
echocardiogram,echo_sonog,Echo - sonographer,,String
echocardiogram,echo_bp1_time,Echo - bp 1st measurement time,,
echocardiogram,echo_sbp,Echo - systolic bp - 1st measurement,,
echocardiogram,echo_dbp,Echo - diastolic bp - 1st measurement,,
echocardiogram,echo_bp2_time,Echo - bp 2nd measurement time,,
echocardiogram,echo_sbp2,Echo - systolic bp - 2nd measurement,,
echocardiogram,echo_dbp2,Echo - diastolic bp - 2nd measurement,,
echocardiogram,echo_bp3_time,Echo - bp 3rd measurement time,,
echocardiogram,echo_sbp3,Echo - systolic bp - 3rd measurement,,
echocardiogram,echo_dbp3,Echo - diastolic bp - 3rd measurement,,
echocardiogram,bp_notes,Echo - bp notes,,
echocardiogram,echo_spo2,Echo - SpO2,,
brain_mri,brain_complete,Did participant complete 3T Brain MRI?,,String
brain_mri,brain_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 84px; border-style: solid;"" border=""1""> <tbody> <tr style=""background-color: #ced4d9;""> <td style=""width: 96.7752%; text-align: center;"" colspan=""2"">Participant [tap_id]</td> </tr> <tr style=""height: 17px;""> <td style=""width: 47.8218%; height: 17px;"">Visit {epoch}</td> <td style=""width: 48.9534%; height: 17px;"">Appointment Time {appointment_time}</td> </tr> <tr style=""height: 17px;""> <td style=""width: 47.8218%; height: 17px;"">VMAP Imaging Tech {tap_imaging_tech}</td> <td style=""width: 48.9534%; height: 17px;"">Scan Date & Screening Time {scan_date_time}</td> </tr> <tr style=""height: 17px;""> <td style=""width: 47.8218%; height: 17px;"">VUIIS Technologist {vuiis_tech}</td> <td style=""width: 48.9534%; height: 17px;"">Scanner Entry Time {scanner_entry_time}</td> </tr> <tr style=""height: 16px;""> <td style=""height: 16px; width: 96.7752%;"" colspan=""2"">Session ID {session_id}</td> </tr> </tbody> </table></div>",,
brain_mri,session_id,Scan session ID,,
brain_mri,epoch,Epoch,,String
brain_mri,scan_date_time,Scan Date & Screening Time,,
brain_mri,tap_imaging_tech,TAP Imaging Tech,,String
brain_mri,vuiis_tech,VUIIS Technologist,,String
brain_mri,appointment_time,Appointment Time,,
brain_mri,scanner_entry_time,Scanner Entry Time,,
brain_mri,scan_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 170px;"" border=""1""> <tbody> <tr style=""height: 17px; background-color: #ced4d9;""> <td style=""width: 2.12164%; height: 17px;"">Scan Number</td> <td style=""width: 34.4245%; height: 17px;"">Description</td> <td style=""width: 42.7292%; height: 17px;"">Comments</td> </tr> <tr style=""height: 17px;""> <td style=""width: 2.12164%; height: 17px;"">{scout_scan_number}</td> <td style=""width: 34.4245%; height: 17px;""> <p>Scout acquired {scout_acquired}</p> <p> </p> <p>Does Scout need to be reacquired? {scout_rescan}</p> </td> <td style=""width: 42.7292%; height: 17px;""> <p>Scout Notes{scout_notes}</p> <p> </p> <p>Reason Scout reacquired {scout_rescan_reason}</p> </td> </tr> <tr> <td style=""width: 2.12164%; height: 17px;"">{tone_scan_number}</td> <td style=""width: 34.4245%; height: 17px;""> <p>T1 acquired {tone_scan_acquired}</p> <p> </p> <p>Does T1 need to be reacquired? {tone_rescan}</p> </td> <td style=""width: 42.7292%; height: 17px;""> <p>T1 Notes {tone_notes}</p> <p> </p> <p>Reason T1 reacquired {tone_rescan_reason}</p> </td> </tr> <tr> <td style=""width: 2.12164%; height: 17px;"">{flair_scan_number}</td> <td style=""width: 34.4245%; height: 17px;""> <p>FLAIR acquired {flair_scan_acquired}</p> <p> </p> <p>Does FLAIR need to be reacquired? {flair_rescan}</p> </td> <td style=""width: 42.7292%; height: 17px;""> <p>FLAIR Notes {flair_notes}</p> <p> </p> <p>Reason FLAIR reacquired {flair_rescan_reason}</p> </td> </tr> <tr style=""height: 17px;""> <td style=""width: 2.12164%; height: 17px;"">{asl_scan_number}</td> <td style=""width: 34.4245%; height: 17px;""> <p>ASL acquired {asl_scan_acquired}</p> <p> </p> <p>Does ASL need to be reacquired? {asl_rescan}</p> </td> <td style=""width: 42.7292%; height: 17px;""> <p>ASL Notes {asl_notes}</p> <p> </p> <p>Reason ASL reacquired {asl_rescan_reason}</p> </td> </tr> </tbody> </table></div>",,
brain_mri,scout_acquired,Was Scout scan Acquired?,,String
brain_mri,scout_scan_number,Scout Scan Number(s),,
brain_mri,scout_rescan,Did Scout need to be repeated?,,String
brain_mri,scout_rescan_reason,Reason Scout repeated,,String
brain_mri,scout_notes,Scout notes,,
brain_mri,asl_info,"<div class=""rich-text-field-label""><p><strong>Before the ASL scan starts, remind the tech(s) to let you know when the scan starts and reaches <span style=""color: #e03e2d;"">dynamics 18 and 19</span>.</strong></p> <p>Normal Breathing ASL Heart rate and EtCO2. Dynamics 1-19.</p> <p>Measurements are recorded continuosly. More than 1 minute of <em><u>continuously</u> </em>missing data requires you to problem-shoot the monitoring issue and re-administer the scan</p></div>",,
brain_mri,asl_challenge_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 170px;"" border=""1""> <tbody> <tr style=""background-color: #ced4d9; border-style: outset;""> <td style=""width: 38.7267%;""> <p>ASL Challenge</p> </td> <td style=""width: 39.0993%;""> <p>ASL Start/End Times</p> </td> </tr> <tr> <td style=""width: 38.7267%;""> <p>ASL Challenge completed {asl_3t_challenge}</p> <p> </p> <p>EtCO2, Heart rate, & SpO2 manually recorded {asl_3t_manual}</p> </td> <td style=""width: 39.0993%;""> <p>IP5 VEASL Start Time {asl_3t_start_time}</p> <p> </p> <p>IP5 VEASL End Time {asl_3t_end_time}</p> </td> </tr> </tbody> </table></div>",,
brain_mri,asl_scan_acquired,Was ASL scan acquired?,,String
brain_mri,asl_scan_number,ASL Scan Number(s),,
brain_mri,asl_3t_challenge,ASL Challenge completed,,String
brain_mri,asl_3t_no_challenge_reason,"If scan or challenge was not run, please explain why",,
brain_mri,asl_3t_start_time,IP5 VEASL Start Time,,
brain_mri,asl_3t_manual,"Does the EtCO2, Heart rate, & SPO2 need to be manually recorded?",,String
brain_mri,asl_3t_bl_spo2,Normal - SPO2 Reading,,
brain_mri,asl_3t_bl_etco2_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 100%; height: 380px;"" border=""1""> <tbody> <tr style=""background-color: #ced4d9;""> <td style=""width: 95.0724%;"" colspan=""3"">Record measurements every 30 seconds.</td> </tr> <tr style=""height: 18px; border-style: outset;""> <td style=""width: 31.5942%; height: 18px;"">Reading Type (every 30s)</td> <td style=""width: 31.7391%; height: 18px;"">Reading Value</td> <td style=""width: 31.7391%; height: 18px;"">Heart Rate</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border: 1pt solid windowtext; padding: 0in 5.4pt; height: 20px;""> <p>Reading 1 - baseline (0s)</p> </td> <td style=""width: 31.7391%; height: 20px;"">{asl_3t_bl_etco2a}</td> <td style=""width: 31.7391%; height: 20px;"">{asl_3t_bl_hra}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 2 - baseline (30s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2b}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hrb}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 3 - baseline (60s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2_1}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hr_1}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 4 - baseline (90s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2c}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hrc}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 5 - baseline (120s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2d}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hrd}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 6 - baseline (150s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2_2}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hr_2}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 7 - baseline (180s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2e}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hre}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 8 - baseline (210s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2_3}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hr_3}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border: 1pt solid windowtext; padding: 0in 5.4pt; height: 38px;""> <p>Reading 9 - baseline (240s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2f}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hrf}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 10 - baseline (270s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_etco2g}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_bl_hrg}</td> </tr> </tbody> </table></div>",,
brain_mri,asl_3t_bl_etco2a,"<span style=""color: #2dc26b;"">Normal - EtCO2 0s</span>",,
brain_mri,asl_3t_bl_hra,"<span style=""color: #2dc26b;"">Normal - Heart Rate 0s</span>",,
brain_mri,asl_3t_bl_etco2b,"<span style=""color: #f1c40f;"">Normal - EtCO2 30s</span>",,
brain_mri,asl_3t_bl_hrb,"<span style=""color: #f1c40f;"">Normal - Heart Rate 30s</span>",,
brain_mri,asl_3t_bl_etco2_1,Normal - EtCO2 60s,,
brain_mri,asl_3t_bl_hr_1,Normal - Heart Rate 60s,,
brain_mri,asl_3t_bl_etco2c,"<span style=""color: #e03e2d;"">Normal - EtCO2 90s</span>",,
brain_mri,asl_3t_bl_hrc,"<span style=""color: #e03e2d;"">Normal - Heart Rate 90s</span>",,
brain_mri,asl_3t_bl_etco2d,"<span style=""color: #b96ad9;"">Normal - EtCO2 120s</span>",,
brain_mri,asl_3t_bl_hrd,"<span style=""color: #b96ad9;"">Normal - Heart Rate 120s</span>",,
brain_mri,asl_3t_bl_etco2_2,"<span style=""color: #3598db;"">Normal - EtCO2 150s</span>",,
brain_mri,asl_3t_bl_hr_2,"<span style=""color: #3598db;"">Normal - Heart Rate 150s</span>",,
brain_mri,asl_3t_bl_etco2e,"<span style=""color: #e67e23;"">Normal - EtCO2 180s</span>",,
brain_mri,asl_3t_bl_hre,"<span style=""color: #e67e23;"">Normal - Heart Rate 180s</span>",,
brain_mri,asl_3t_bl_etco2_3,Normal - EtCO2 210s,,
brain_mri,asl_3t_bl_hr_3,Normal - Heart Rate 210s,,
brain_mri,asl_3t_bl_etco2f,"<span style=""color: #169179;"">Normal - EtCO2 240s</span>",,
brain_mri,asl_3t_bl_hrf,"<span style=""color: #169179;"">Normal - Heart Rate 240s</span>",,
brain_mri,asl_3t_bl_etco2g,"<span style=""color: #ba372a;"">Normal - EtCO2 270s</span>",,
brain_mri,asl_3t_bl_hrg,"<span style=""color: #ba372a;"">Normal - Heart Rate 270s</span>",,
brain_mri,asl_3t_hyper_etco2_table,"<div class=""rich-text-field-label""><table style=""border-collapse: collapse; width: 99.4186%; height: 938px;"" border=""1""> <tbody> <tr style=""background-color: #ced4d9;""> <td style=""border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; width: 95.0724%; height: 84px;"" colspan=""3""> <p style=""text-align: left;"">Hypercapnia Challenge ASL Heart rate and EtCO2. Dynamics 20-27. </p> <p style=""text-align: left;"">Measurements are recorded continuosly. More than 1 minute of <em><u>continuously</u> </em>missing data requires you to problem-shoot the monitoring issue and re-administer the scan.</p> </td> </tr> <tr style=""height: 38px;""> <td style=""border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px; width: 95.0724%;"" colspan=""3""> <p>Challenge - SPO2 Reading: {asl_3t_hyper_spo2}</p> <p>SPO2 - increase >= 5%? (if yes, enter value): {asl_3t_hyper_spo2_qc}</p> <p>{asl_3t_hyper_spo2_2_table}</p> </td> </tr> <tr style=""height: 38px;""> <td style=""border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px; width: 95.0724%;"" colspan=""3""> <p>Wait until the EtCO2 reading has increased stabilized. Record measurements every 30 seconds.</p> </td> </tr> <tr style=""height: 18px; border-style: outset;""> <td style=""width: 31.5942%; height: 18px;"">Reading Type (every 30s)</td> <td style=""width: 31.7391%; height: 18px;"">Reading Value</td> <td style=""width: 31.7391%; height: 18px;"">Heart Rate</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 1 - hypercapnia (0s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2a}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hra}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border: 1pt solid windowtext; padding: 0in 5.4pt; height: 38px;""> <p>Reading 2 - hypercapnia (30s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2b}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hrb}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 3 - hypercapnia (60s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2_1}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hr_1}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 4 - hypercapnia (90s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2c}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hrc}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 5 - hypercapnia (120s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2d}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hrd}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 6 - hypercapnia (150s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2_2}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hr_2}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 7 - hypercapnia (180s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2e}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hre}</td> </tr> <tr style=""height: 38px;""> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 8 - hypercapnia (210s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2_3}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hr_3}</td> </tr> <tr> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 9 - hypercapnia (240s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2f}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hrf}</td> </tr> <tr> <td style=""width: 31.5942%; border-right: 1pt solid windowtext; border-bottom: 1pt solid windowtext; border-left: 1pt solid windowtext; border-image: initial; border-top: none; padding: 0in 5.4pt; height: 38px;""> <p>Reading 10 - hypercapnia (270s)</p> </td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_etco2g}</td> <td style=""width: 31.7391%; height: 38px;"">{asl_3t_hyper_hrg}</td> </tr> </tbody> </table></div>",,
